,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
857 HK,0.0009378405629743091,0.001300283058443451,0.0003503669887517244,0.0006239597817451632,0.0008982467564141818,0.0009339343242047066,0.0023132441427106526,0.0009181961492540036,0.0027530527429805622,0.0006359570722091599,0.0007413241716679068,0.00023510807284978964,0.0012926394983630855,0.0008253358515303342,0.0014984831824112785,0.0010662974078641586,0.0010814821646352739,0.0009899109047902652,0.0009198488827285601,0.0011625052078420308,0.0011175676562419203,0.0018760759913068093,0.0006403674181666592,0.00048606097718752726,0.00014167532956346169,0.0007410786139636696,0.0021072763765636283,0.0007512123638198687,0.0019398597065366733,0.003299284622861645,0.0010005593749037893,0.0017402716929370123,0.0027985029959287826,0.0011633233437510257,0.0010394962373620783,0.000825782839155092,0.0020152771950090035,0.0002881239138445421,0.0013529627968329432,0.0018212934350525347,0.001254950437316326,0.002413104953000117,0.0033029512831297225,0.0022459746089545586,0.00262760103665067,0.001416600555471733,0.0014864071353764472,0.002727344870730059,0.0017026095737833855,0.0025292090485457535,0.004702050948310978,0.0042701740418061435,0.0014975363453894326,0.0015209826830248708,0.0022539296001207127,0.0023765839413587135,0.0033824121902813263,0.0004922489922940051,0.0005563547461209305,0.0009753438344784221,0.0010279984327127075,0.0008480727313120009,0.003797266944849184,0.0026357043777838875,0.0010815391020052227,0.0006424571328215892,0.0009464145514546834,0.0007719588869087125
2600 HK,0.001364557863952451,0.0019624935438613835,0.0006779241885399006,0.0008103388732756973,0.0014444762780076539,0.0014233269826129187,0.0029905746445784537,0.0013712820858844304,0.0035846733130227896,0.001166989976793722,0.0011259963891189463,0.0003266495505683785,0.002077253606759022,0.0013421824063013248,0.0024187638748011356,0.0017370665095108532,0.001667222729689656,0.0013129571536708957,0.0013023197466365116,0.0017728888353813585,0.0016753799394728154,0.0022434143955981276,0.000993246473583205,0.0010068793213452248,0.00015498562787537542,0.0019820995955708957,0.003156834956622605,0.0012325415704077976,0.003593385117041124,0.00310272507860465,0.0012997791643774065,0.002488026707770247,0.003327466496452063,0.002162340764978082,0.001363041500939755,0.0013761658028482158,0.003220181229223631,0.0007954902751735426,0.0022320344217535717,0.002050163086345965,0.0021709497179448,0.003180145667846899,0.003937786243262854,0.0033213912709110084,0.0034508259852053034,0.0022626690418192574,0.002316096462626294,0.00292251279283209,0.002610568970070461,0.004177794847231234,0.0042701740418061435,0.009178510001754453,0.0019899419523260946,0.0021864053612866263,0.004019389361741273,0.0031924869544483086,0.004438692294779755,0.0008810615885943539,0.0008476852612375257,0.000833745773135207,0.0014378475683626305,0.0013742067793490065,0.0035807620400147185,0.007015024602431105,0.0021178438788269564,0.000634662506430173,0.001344548599258042,0.00047446337661891244
700 HK,0.0009994202363543688,0.0011872213637896946,0.0003359418790691872,0.0006231561389119886,0.000966353299091936,0.0008135424189809249,0.000635086067729376,0.0010333744998987176,0.0014045359299284972,0.0007766754670631144,0.0007920897215500869,0.00018579404714217707,0.0011560681093768898,0.000851553038024311,0.0013010108297292922,0.001058268780859757,0.0008935453486452825,0.00039548335746443096,0.0006279045186018909,0.0011046709905999745,0.001089089731610755,0.0008960917375219288,0.0006588544355650004,0.0005187360318890243,8.634427400942294e-05,0.0004166749237646613,0.0014336252587916415,0.000897533413615496,0.00041482529316413686,0.0011312586629545311,0.0006537029090319211,0.000960803072841433,0.001666407382701536,0.0008401661054537026,0.0008402135302455763,0.0010802138665555047,0.001687331085920854,0.0004112081001462708,0.0015321205086160459,0.0012619022574567468,0.0014129046554534818,0.0012749935136539539,0.0012669416682225818,0.0009505838249979998,0.0013450475487604859,0.0013102486601653405,0.0014874808051850708,0.0011515447353066856,0.0015681843143847383,0.001484555145286148,0.0014975363453894326,0.0019899419523260946,0.0033829430163789323,0.0008906963652684392,0.0014057939169267088,0.0015089306552866426,0.002075499016271479,0.0006067307943328745,0.0005528639520331802,0.0005511514373198979,0.0007280048456536613,0.0010607225787375714,0.0015586049588324875,0.0012316739064865123,0.0011608116321977179,0.00024490296867098264,0.0010459452869488021,0.0008470425927926791
836 HK,0.0009591910284309213,0.0012059261162823446,0.00034643203123502475,0.0005767657336860657,0.0007845840183807613,0.0006603042941227571,0.0005601601321125242,0.000883276807394649,0.001566041258428435,0.0005960846084254547,0.0007581608009430437,0.00021258554375763665,0.001115816007227943,0.0007961884510652762,0.0012559301226186686,0.0011882053398662806,0.0008276163054731846,0.0001935177475561249,-1.1251877066481954e-05,0.0009992552071268167,0.0009892387540332687,0.0006524932244738161,0.00045206846698296827,0.0005556987644027305,0.0001306027142242303,0.00011911512130310705,0.0013885235544071777,0.000675946024746449,0.0012251427416522635,0.000754685277943892,0.000720547805546679,0.0007010674541519214,0.001356618252091138,-0.00014256687123411779,0.0009534333936291945,0.0006780650224995933,0.001354330584082179,0.0005102064373086642,0.001249684086603027,0.0008940074520820888,0.0011051773700317198,0.0009490793628145029,0.0012562553091185894,0.0008747702732559575,0.0009619900383079726,0.0012462349591744065,0.0010423177130091212,0.0011526500071610544,0.0010809616260141082,0.0015518246099609238,0.0015209826830248708,0.0021864053612866263,0.0008906963652684392,0.003597922145482857,0.0014648136234477888,0.0014406649194594692,0.001938699751046382,0.0006270040681260433,0.00039008847769697266,0.00048100921893917296,0.0007443650199506414,0.0005508729466342284,0.0011122537894644028,0.0023521490689778117,0.0010230275551205005,0.0004525599555129662,0.000791264465624431,0.001510614575994498
1109 HK,0.0014518525473959138,0.0020211342710673447,0.0005820726672005895,0.0006168040283534786,0.0014966901295845267,0.0014633906987272403,0.0015816836482426097,0.0012145577498041092,0.0032114833362884166,0.0008562147056200566,0.0008931359563043688,0.0001226079940677844,0.0019163176660073993,0.001122572270180334,0.0018291033495494878,0.001760655853604413,0.0012680655460681977,0.0003942674732000841,0.00032091829574573184,0.0019148772119924843,0.0016219067247886798,0.0017527289046692174,0.0007917778285349821,0.0007027668979510158,0.000136894836328778,0.0009883639330572278,0.0026497475743365723,0.0011128257361758024,0.0014799281038059635,0.0017365737642860337,0.0012663408942387288,0.002033175009718923,0.0018517225972400472,0.0010102268728988608,0.0011822218219131623,0.0011231325891751624,0.002453259687751946,0.0007523482724693196,0.0018717818455799564,0.001001102662597044,0.0017801637306733172,0.0014522487485144394,0.0022305389150709377,0.001314556692621489,0.0016511502677206023,0.0018929256675458595,0.001994356111266163,0.0010343497983518607,0.001784109858937744,0.005504202501050177,0.0022539296001207127,0.004019389361741273,0.0014057939169267088,0.0014648136234477888,0.0070917388576628975,0.0018763447712892602,0.0025443960220425635,0.000850934748132789,0.00073787310964584,0.0007685712776555702,0.0014604811015795109,0.0012920728476141395,0.003115705113028514,0.004398280191635168,0.0014758174125320464,0.00044201178935785064,0.0012684329362961711,0.0012486258128711991
1880 HK,0.001226519785736188,0.0015930979338173409,0.00019124022106490113,0.0009401795072780742,0.0012052920405424506,0.0009249327193119193,0.0009878759200954656,0.001222289864292913,0.0019898051682249434,0.0010781672762172501,0.0009199749653720764,0.0003032879426730813,0.0016189264360300013,0.0010566416637409223,0.0017829014125466693,0.001591723549101657,0.0015889046962188238,0.00045340823026230535,0.00044036123077810676,0.0014600584441115687,0.0015513034957982752,0.0016485364165427772,0.0009322616027977466,0.0006913677294358057,0.00018905185305126174,0.00040773182799716046,0.001818476258593071,0.0010375276008861161,0.0014287319420272883,0.0011621880704852114,0.0009356432911712617,0.0013994036493041376,0.0026132666730283058,-0.000554389257372575,0.0011900396829322513,0.0008968474572799824,0.0024323553783926447,0.0008365735249583991,0.0019228115895645332,0.002387766599017094,0.0017286386984081874,0.001547565758108501,0.001706952875437512,0.0014415777993924339,0.001411056233616274,0.0014389442054726117,0.0017595758795088932,0.0017713103309817911,0.0017021325070156676,0.00214226962344215,0.0023765839413587135,0.0031924869544483086,0.0015089306552866426,0.0014406649194594692,0.0018763447712892602,0.004871584965129267,0.0028965510736564237,0.0007583680622753463,0.0005688673447252335,0.001228079884601128,0.0008764425173560359,0.001064239198403519,0.001054416965483657,0.0019445668582546189,0.001904286661463564,0.0007228112242733124,0.0010808360582488842,0.0005532765727458708
1898 HK,0.0017819880182577256,0.0023288469599577854,0.00020438666165089955,0.0013606276624135347,0.0018694686106998865,0.0018291278578675856,0.0002904053875505965,0.0019169038111145759,0.0034047704201067438,0.0015621612665413871,0.0015301578324370489,0.00026296677915599103,0.0019994537484057926,0.0015961546124745615,0.003210980654410803,0.00229817134410094,0.0016194949377837575,0.0004345293356885152,0.000472690210811243,0.0019142321169054383,0.0020510469623551573,0.0016627721510838957,0.001289539995287574,0.0009976007740762646,0.0001388963568771745,-2.1242004946445073e-05,0.003274339011748858,0.0015263688237086661,-0.00045390036315469075,0.0015693231689199209,0.0012321767185569134,0.001896287898800814,0.0031176251769120286,-0.0022453278082557354,0.0019829618079901827,0.0013750444228000152,0.003452010258696458,0.0008330056316854506,0.0024099622111179867,0.0026283206626997787,0.0027783539462528342,0.0018381650664808986,0.0018639668394854919,0.001245644648986794,0.0019268362254335862,0.002399451316495742,0.0025353951761115153,0.0024986398619370534,0.0033552676721498947,0.0027121481706960633,0.0033824121902813263,0.004438692294779755,0.002075499016271479,0.001938699751046382,0.0025443960220425635,0.0028965510736564237,0.0069605286451770295,0.0006938177919402856,0.0006382220272169248,0.0013443433397344051,0.00111754232886559,0.0013291564656228133,0.001140451811260981,0.0023628054850152336,0.0021145232994826102,0.0007171179874053239,0.0017536888554630886,0.00097485248912116
1044 HK,0.0005028927009067663,0.0005653925010594393,0.00018978082617964655,0.00023695345184852743,0.0005671108786710302,0.0004908839297919494,0.0003988248321594873,0.0004589732742996131,0.000781375291567058,0.0004003229819639564,0.0005175409501862603,0.00016351583484719995,0.0006720404324513146,0.00042795212923899196,0.0006773695068279069,0.00066785360714634,0.000559333742464462,0.00031943111809196623,0.00016896039403184996,0.0007022026463839897,0.0006492879278796442,0.0004996886871472176,0.00035302204408839427,0.0004554520334537372,0.00016122466853895823,0.0003463706139585841,0.0005285324909215867,0.00040972404942010883,0.0006354748065037044,0.0005255076599247352,0.0004763587012562026,0.0005717875295550321,0.00032902389682082063,0.0005697611702765948,0.00036073138474626695,0.0004135605805714247,0.0008445211824403968,0.000392284912762712,0.0007325489393885416,0.0006208898226493963,0.0006163468048490045,0.0005286610567277407,0.0011951190579605534,0.00039053969166650204,0.000515705838476792,0.0005747667996399018,0.0006491150087776556,0.000539961675925342,0.0005576271541811983,0.0008551380090745665,0.0004922489922940051,0.0008810615885943539,0.0006067307943328745,0.0006270040681260433,0.000850934748132789,0.0007583680622753463,0.0006938177919402856,0.001985290378196318,0.000349543198625303,0.0005582648950742886,0.0007392013218993465,0.0005943620372279541,0.0007314665946346922,0.002202790201455013,0.0005704382051027053,0.00023237071003761703,0.0004786512990020228,0.0004265417775534547
1299 HK,0.0004148873806910504,0.0005244159966531608,0.0001589042794017833,0.0003477440106440431,0.000523281404808742,0.000342862323788438,0.0005067686977080529,0.0004619621804286008,0.0006379323592585329,0.0002394356476520029,0.00036539987351742455,0.0001911405914660804,0.0006154856530846396,0.0004567710364016811,0.0005999305027571003,0.0003150767098210912,0.0004347452117645573,0.0003511932460265108,0.0002396434415656617,0.0005429503287131021,0.0005439555577680671,0.0003721534078750732,0.0004060079815629167,0.00035008291536044737,0.00023553778925346607,0.00032504937333186797,0.000616353462131096,0.0002689576291858063,0.0003574467922758793,0.000428320593158424,0.0002966088287125418,0.0003414551663067267,0.0005713239726064031,0.0004001502635869914,0.00047426784523879633,0.0005625124103727814,0.0004896261255818221,0.00019582395684410032,0.0005405503263202288,0.00026855750944097286,0.0006299968698513485,0.0005748708811091211,0.0004960932095275387,0.0005409755959270128,0.0006017275034821403,0.0007412289059042966,0.0007050748080451343,0.0005601629099889564,0.0005378921536852261,0.0007626259121590761,0.0005563547461209305,0.0008476852612375257,0.0005528639520331802,0.00039008847769697266,0.00073787310964584,0.0005688673447252335,0.0006382220272169248,0.000349543198625303,0.000931107947308672,0.0002599820183860161,0.00030566058201017304,0.0007197885643141432,0.0005373308082563906,0.0008693869464975409,0.0003378258058643783,0.0002503267342954369,0.0005213231874900303,0.001020124618414652
151 HK,0.0004523456838441038,0.0006022618078276971,1.9734701231812953e-05,0.00026045461523788166,0.00047466340299996625,0.0005048224808218882,1.6945530817397573e-05,0.000535457297006362,0.0008495844237816697,0.0002691222265566542,0.000501052920705883,0.00012876462239136104,0.0007253595727943251,0.0003878409219190843,0.00048529216290347317,0.0005925191094113415,0.0005000671186200866,0.0003495167006444203,-0.0005891582592013365,0.0006508486932133755,0.0005724303283872452,0.0004975918594237199,0.00022460411515329545,0.0003069794171215507,0.0001716789436789783,-0.0010271078789332105,0.0007912246851646666,0.00040114216076899523,0.0006598619993406652,0.0007149548834069124,0.0003986410461352884,0.00042958117941146377,0.0006726617157962263,-0.0004900078046822861,0.0003816944725296919,0.00040069280919992237,0.0008456907496037788,0.0003467982102103643,0.0005688030879025675,0.0011620890782942602,0.0006233039009809125,0.00033425530362832646,4.230524143262694e-05,0.0007053412208225101,0.00045448126427414387,0.0005271254737129666,0.0006017834671609369,0.0007778354315163752,0.00043172260938437347,0.000867439093411969,0.0009753438344784221,0.000833745773135207,0.0005511514373198979,0.00048100921893917296,0.0007685712776555702,0.001228079884601128,0.0013443433397344051,0.0005582648950742886,0.0002599820183860161,0.0029612877160985155,0.0007950123193089464,0.0005480990357525573,0.0010793217116643954,0.0006042935792041856,0.0009625322456309901,0.0003986976804212192,0.0005247185085911121,0.0007483726931702664
322 HK,0.000659233720043823,0.0009342523520374135,0.0001173938626396227,0.00025735352686790227,0.0005351799198554089,0.000525770200259444,0.0009827572894313976,0.000416924315424749,0.0011701487063318023,0.000325928143609162,0.00036107968553613116,0.00011082208375784956,0.0008289239680939301,0.0004489598201890278,0.0007153284036626511,0.0007292611418805016,0.00021444333161341542,0.0004101325501143624,0.0003429527851110843,0.0005369181172691668,0.0006280387158678028,0.0007372736330565795,0.00029661215942334857,0.0003349912860055396,4.941011996244703e-05,0.00021469082662369275,0.0006852387530081013,0.0004328294543803674,0.001591588612401816,0.0018174258667692812,0.0005705769214762136,0.0005925574043262617,0.0007261043324252121,0.0012129867584322886,0.00039124814727942056,0.00036194865966523667,0.0006521188519647795,0.0001031365897343388,0.00045283313389277044,0.0007536648269942629,0.0006050099870184147,0.0010358429611370403,0.002530156333369896,0.0007840625749334603,0.000921082881130509,0.0007551574575363961,0.0008371118351945227,0.0007699371338683202,0.0007101536694357707,0.00182480216759999,0.0010279984327127075,0.0014378475683626305,0.0007280048456536613,0.0007443650199506414,0.0014604811015795109,0.0008764425173560359,0.00111754232886559,0.0007392013218993465,0.00030566058201017304,0.0007950123193089464,0.0049316417845197014,0.0006486860166069606,0.00200799490407803,0.004381767398889882,0.0009047158823070121,0.00033936021389932813,0.00043984281150065435,0.0008161125306532361
1928 HK,0.0006880198668151761,0.0008806889074970799,0.00015932819666475515,0.00048510073521080605,0.0008688088356457846,0.0007021922351385164,0.0005354283033067969,0.0008055982396178679,0.0011084679681770218,0.000712772030708906,0.0005973953311912085,0.00018789733363688713,0.000979613687025677,0.0007616539228512037,0.0010822974595455933,0.0004904069764502714,0.0007974355964289802,0.00032311920229086,0.0005937751424072758,0.0007976722261179524,0.001030459973943371,0.0007736054383459867,0.0007570676656531597,0.0003615810628974946,0.00023841423652564724,0.0003619996405491069,0.0009429454301193036,0.00038375502185643496,0.0005663308152397985,0.0010257393169182077,0.00040199121872371273,0.000554184180294064,0.0010316286218428868,0.0003325071919219635,0.0006586184940562462,0.0010939798586961087,0.00107282455732498,0.00043374297907066973,0.0009220724850713597,0.0009758975917119947,0.0009795591791903885,0.0009325942334826127,0.0007683065187770159,0.0009488104264098247,0.0010373563115949587,0.0009136965773593942,0.0010991318157374257,0.000996635063580406,0.0010101240746318598,0.001237197327487965,0.0008480727313120009,0.0013742067793490065,0.0010607225787375714,0.0005508729466342284,0.0012920728476141395,0.001064239198403519,0.0013291564656228133,0.0005943620372279541,0.0007197885643141432,0.0005480990357525573,0.0006486860166069606,0.0028389721226241174,0.0008253298083669471,0.0022376235327263333,0.0005940710660251776,0.00023631852822384168,0.0007541213241048238,0.001376197449961025
135 HK,0.0010250313287100596,0.0011978348247822827,0.0003595555666003906,0.00039143681489599026,0.0008466977839766654,0.0010373997444981045,0.0027310236519402916,0.0007762885230539007,0.0025170504633757963,0.0003452815524856043,0.0005655100789236701,0.0002646943654222378,0.0013075574992468559,0.0007887571878701093,0.0013132799821685766,0.001111788192852982,0.0008219994251955011,0.0011724560639690394,0.0006289371417095955,0.0012850789668218102,0.0010477487373207037,0.0017925164034970336,0.0004682018815538342,0.0006005883282784043,0.00024690267119376166,0.0001982237745590722,0.0013952575753842789,0.0005316385404222921,0.006307339613836676,0.004523987451488951,0.001086671781767009,0.0015262158947859155,0.002502862796415092,0.003363470194262417,0.0005438519481754447,0.0008074932922108053,0.0014896223007437664,0.00014228293074153227,0.0011618157646240581,0.00132752968737531,0.0010138563485608903,0.0024780737161034364,0.003771683059234635,0.0034249020735600388,0.0027481367248519835,0.0013124017881921762,0.0012785171285113234,0.002283077332139495,0.0012211485086445085,0.003303510415732199,0.003797266944849184,0.0035807620400147185,0.0015586049588324875,0.0011122537894644028,0.003115705113028514,0.001054416965483657,0.001140451811260981,0.0007314665946346922,0.0005373308082563906,0.0010793217116643954,0.00200799490407803,0.0008253298083669471,0.009646328556580298,0.0020825314621394325,0.0005867059232965328,0.0006383687116809605,0.0007062840939130957,0.001664979338454521
27 HK,0.0014424769622526836,0.001825667554706117,0.0008371048681331758,0.0005560659132412104,0.0010709895562015048,0.0007971846198520697,0.0017564599867565943,0.0006895552912645417,0.004053377060092103,0.0011292555066877835,0.0007500866990966522,0.0002611971297418085,0.001866710586687012,0.0013024697599696984,0.002038823827552468,0.0011493645220140014,0.0018510431731510622,0.00011997663981096693,2.7451414102448877e-05,0.0010861361825673394,0.0016874704752457002,0.002440891891018055,0.0008378104914919247,0.0006550683384318408,0.00021642226880928903,0.0015239862435633244,0.0029066066753962515,0.00037954300029989757,-0.001267378297428062,0.001299748475403184,0.0015845191228629552,0.0010772849395615362,0.0019877838692730072,0.0006632973833112498,0.001242308701512592,0.0008500815103216493,0.002885938576138989,0.0006897290421024572,0.0017490203705133433,0.002102758486717121,0.0014820184277396147,0.000605847150302569,0.0012863532025406718,0.0005288878415710811,0.0007802153073015222,0.0011930758430918535,0.0016392792048616947,0.000586086041195132,0.0014158201692320075,0.005089963269838245,0.0026357043777838875,0.007015024602431105,0.0012316739064865123,0.0023521490689778117,0.004398280191635168,0.0019445668582546189,0.0023628054850152336,0.002202790201455013,0.0008693869464975409,0.0006042935792041856,0.004381767398889882,0.0022376235327263333,0.0020825314621394325,0.044392158577160876,0.0013164158410341631,0.00022304972800564254,0.000946598854490907,0.0014152853445969127
2319 HK,0.0008182051611825968,0.0012160251603628087,0.0001962527323351082,0.000552056898397806,0.0007374898613724732,0.0006733931516136854,-6.457003867930345e-05,0.0008436205752064713,0.0013905075145722898,0.0008119649449952819,0.0006619133979588329,9.564411601944621e-05,0.0010176584988168171,0.0006895708748775188,0.0010658678808035521,0.0010181974863706874,0.0009219726183462505,-3.5154347049715716e-05,9.728872384537159e-05,0.0010578911856012178,0.001026840496591903,0.0005177031354532185,0.0005019122098126582,0.0004614765920264579,2.7245511841077298e-05,-0.0004298419008040028,0.001536037131217887,0.0007828347030059426,0.0006584093364604825,0.0009175510331800266,0.0005796536245339669,0.0008214835263881824,0.0013619967450113897,-0.0012974160096746307,0.0009193940103021882,0.0007390229084710507,0.001481841518659952,0.0004738910534489644,0.0011747118304200757,0.001906953068272338,0.0011887307164101732,0.0008637920973525064,0.0008940249042986429,0.0008207141325528828,0.000960358100003366,0.0010468402326340143,0.0011285372352427927,0.0007719124456498986,0.0012082731566848304,0.001793179571413717,0.0010815391020052227,0.0021178438788269564,0.0011608116321977179,0.0010230275551205005,0.0014758174125320464,0.001904286661463564,0.0021145232994826102,0.0005704382051027053,0.0003378258058643783,0.0009625322456309901,0.0009047158823070121,0.0005940710660251776,0.0005867059232965328,0.0013164158410341631,0.00414265856324007,0.00028927307946052734,0.0008110372946865135,0.0006761942126540107
823 HK,0.00043497448027605967,0.0005342920977487073,7.210246941469401e-05,0.0003283518208325893,0.00048251510617797053,0.0005216727528152702,0.0008300636696308448,0.0004286629884731145,0.0005722849838403208,0.0003313474463212817,0.00039804721423444985,0.0002033946811765082,0.0005547874763039,0.0004079642142463364,0.00036166459633113447,0.00038524722795693335,0.00034125366698438197,0.0005122857567665753,0.00025713920389549644,0.000462873489314881,0.0004508773542067271,0.00017839330784605512,0.0001777668186842169,0.0003615679569087964,0.00018985853749468442,0.00039238087880498154,0.00046414345858704863,0.00023961190974403193,0.0007026134104723373,0.00039137088610941446,0.00035498513913557024,0.00024966517886464915,0.0005335271561390143,0.0006365827622936081,0.0003919653145840867,0.00020438182879620366,0.00042041424826646596,8.764900523571394e-05,0.0004726182852462341,0.00043185876777656625,0.0003560272887705821,0.0005338971676799074,0.0006119271715164452,0.0005009947391096827,0.000429102842533006,0.0003635799806509008,0.0003385233960673788,0.0005812172413641568,0.0005192556689033727,0.0004775132873623577,0.0006424571328215892,0.000634662506430173,0.00024490296867098264,0.0004525599555129662,0.00044201178935785064,0.0007228112242733124,0.0007171179874053239,0.00023237071003761703,0.0002503267342954369,0.0003986976804212192,0.00033936021389932813,0.00023631852822384168,0.0006383687116809605,0.00022304972800564254,0.00028927307946052734,0.0010740779446736558,0.0004053733762882298,0.0005901934858375109
1 HK,0.001016741406416201,0.001229994643832658,0.0003021250030134902,0.0007378451261030294,0.0014338798993760277,0.0010576406244155203,0.0006462854967468835,0.0014601807837345295,0.0016517523045029544,0.0008938388500987741,0.0010944347430321857,0.0001732459342362403,0.0011978186304867121,0.0008618947993077784,0.001129772185494607,0.0011530458422929538,0.0008496873031759216,0.0004597917760250961,0.0004963622797659195,0.0009560369026987331,0.0012640351144375403,0.0008513953493394441,0.0007661694551472999,0.0007653033653884971,0.00016370148275600706,0.0005848929327932378,0.001659186373786628,0.0009218616141528133,8.95988864794988e-05,0.0010863572985418681,0.0007760965606695684,0.0009101482447103203,0.0009712668951330568,0.0003653391927171153,0.0009013701467815637,0.0008600910601304769,0.0013265301079406358,0.0003998419102350878,0.0011155440683238759,0.0009778553528747675,0.0013957547353042595,0.0010258549642964121,0.0011962481094030164,0.0007275225454771592,0.0011049251538572413,0.0009325668395772553,0.0010338876358583781,0.001111881844542802,0.0012276343660106688,0.0012730169488056333,0.0009464145514546834,0.001344548599258042,0.0010459452869488021,0.000791264465624431,0.0012684329362961711,0.0010808360582488842,0.0017536888554630886,0.0004786512990020228,0.0005213231874900303,0.0005247185085911121,0.00043984281150065435,0.0007541213241048238,0.0007062840939130957,0.000946598854490907,0.0008110372946865135,0.0004053733762882298,0.0017393021071772968,0.0008622402230807826
1113 HK,0.0009995779800419083,0.0012293350846289382,0.0002843921507594584,0.0010505711559686038,0.00141843955555154,0.0009211462592103826,0.0008853038299874066,0.0012941425987130044,0.0010928151720717223,0.0006228225940616555,0.0011282582062165944,0.0003191162164523764,0.0011987860316421744,0.0011597928557143516,0.0008405256746059428,0.0003005971742728409,0.0010020679728421984,0.0006202277549894582,0.0005423476549659279,0.0012453643813862463,0.0011412953958537886,0.00026435234063086827,0.0007946563298339644,0.00036051464266252247,0.0007315001786467565,0.0002705453512449543,0.0010223597053375746,0.0002761186875167113,0.0011688770026110423,0.0009319018756460858,0.0003770489794937457,0.0005874105708964972,0.0012593721321048819,0.0036095707272602146,0.0010776277349743876,0.0009414631521206267,0.0002682370630273295,-0.000151735114302146,0.0011432972114728897,0.001168504002057129,0.0009886148746090441,0.0015284309932113457,0.0014176889908998952,0.0013931036408925668,0.0014357295900869304,0.0014084186493993948,0.0013621119134709764,0.0012243617742101788,0.001159959837008823,0.0011131991915773066,0.0007719588869087125,0.00047446337661891244,0.0008470425927926791,0.001510614575994498,0.0012486258128711991,0.0005532765727458708,0.00097485248912116,0.0004265417775534547,0.001020124618414652,0.0007483726931702664,0.0008161125306532361,0.001376197449961025,0.001664979338454521,0.0014152853445969127,0.0006761942126540107,0.0005901934858375109,0.0008622402230807826,0.0024530604220326896
